Sample	Gene	Identity(%)	Coverage	Subject	AlignLen
GCA_013167515.1_GCA_013167515.1_ASM1316751v1_genomic_hits	espV	100.0	1.0	CP038339.1	178
GCA_013167515.1_GCA_013167515.1_ASM1316751v1_genomic_hits	stx2	100.0	1.0	CP038339.1	83
GCA_013167515.1_GCA_013167515.1_ASM1316751v1_genomic_hits	ureD	100.0	1.0	CP038339.1	188
GCA_013167535.1_GCA_013167535.1_ASM1316753v1_genomic_hits	Z2098	100.0	1.0	CP038342.1	200
GCA_013167535.1_GCA_013167535.1_ASM1316753v1_genomic_hits	eae	100.0	1.0	CP038342.1	91
GCA_013167535.1_GCA_013167535.1_ASM1316753v1_genomic_hits	espK	100.0	1.0	CP038342.1	176
GCA_013167535.1_GCA_013167535.1_ASM1316753v1_genomic_hits	espN	100.0	1.0	CP038342.1	181
GCA_013167535.1_GCA_013167535.1_ASM1316753v1_genomic_hits	espV	100.0	1.0	CP038342.1	178
GCA_013167535.1_GCA_013167535.1_ASM1316753v1_genomic_hits	stx1	100.0	1.0	CP038342.1	112
GCA_013167535.1_GCA_013167535.1_ASM1316753v1_genomic_hits	stx2	100.0	1.0	CP038342.1	83
GCA_013167535.1_GCA_013167535.1_ASM1316753v1_genomic_hits	ureD	100.0	1.0	CP038342.1	188
GCA_013167555.1_GCA_013167555.1_ASM1316755v1_genomic_hits	Z2098	100.0	1.0	CP038344.1	200
GCA_013167555.1_GCA_013167555.1_ASM1316755v1_genomic_hits	eae	100.0	1.0	CP038344.1	91
GCA_013167555.1_GCA_013167555.1_ASM1316755v1_genomic_hits	espK	100.0	1.0	CP038344.1	176
GCA_013167555.1_GCA_013167555.1_ASM1316755v1_genomic_hits	espN	100.0	1.0	CP038344.1	181
GCA_013167555.1_GCA_013167555.1_ASM1316755v1_genomic_hits	espV	100.0	1.0	CP038344.1	178
GCA_013167555.1_GCA_013167555.1_ASM1316755v1_genomic_hits	stx2	100.0	1.0	CP038344.1	83
GCA_013167555.1_GCA_013167555.1_ASM1316755v1_genomic_hits	ureD	100.0	1.0	CP038344.1	188
GCA_013167575.1_GCA_013167575.1_ASM1316757v1_genomic_hits	Z2098	100.0	1.0	CP038346.1	200
GCA_013167575.1_GCA_013167575.1_ASM1316757v1_genomic_hits	eae	100.0	1.0	CP038346.1	91
GCA_013167575.1_GCA_013167575.1_ASM1316757v1_genomic_hits	espK	100.0	1.0	CP038346.1	176
GCA_013167575.1_GCA_013167575.1_ASM1316757v1_genomic_hits	espN	100.0	1.0	CP038346.1	181
GCA_013167575.1_GCA_013167575.1_ASM1316757v1_genomic_hits	espV	100.0	1.0	CP038346.1	178
GCA_013167575.1_GCA_013167575.1_ASM1316757v1_genomic_hits	stx2	100.0	1.0	CP038346.1	83
GCA_013167575.1_GCA_013167575.1_ASM1316757v1_genomic_hits	ureD	100.0	1.0	CP038346.1	188
GCA_013167595.1_GCA_013167595.1_ASM1316759v1_genomic_hits	eae	100.0	1.0	CP038349.1	91
GCA_013167595.1_GCA_013167595.1_ASM1316759v1_genomic_hits	espK	100.0	1.0	CP038349.1	176
GCA_013167595.1_GCA_013167595.1_ASM1316759v1_genomic_hits	espN	100.0	1.0	CP038349.1	181
GCA_013167595.1_GCA_013167595.1_ASM1316759v1_genomic_hits	espV	100.0	1.0	CP038349.1	178
GCA_013167595.1_GCA_013167595.1_ASM1316759v1_genomic_hits	stx2	100.0	1.0	CP038349.1	83
GCA_013167595.1_GCA_013167595.1_ASM1316759v1_genomic_hits	ureD	100.0	1.0	CP038349.1	188
GCA_013167615.1_GCA_013167615.1_ASM1316761v1_genomic_hits	Z2098	100.0	1.0	CP038351.1	200
GCA_013167615.1_GCA_013167615.1_ASM1316761v1_genomic_hits	eae	100.0	1.0	CP038351.1	91
GCA_013167615.1_GCA_013167615.1_ASM1316761v1_genomic_hits	espK	100.0	1.0	CP038351.1	176
GCA_013167615.1_GCA_013167615.1_ASM1316761v1_genomic_hits	espN	100.0	1.0	CP038351.1	181
GCA_013167615.1_GCA_013167615.1_ASM1316761v1_genomic_hits	espV	100.0	1.0	CP038351.1	178
GCA_013167615.1_GCA_013167615.1_ASM1316761v1_genomic_hits	stx1	100.0	1.0	CP038351.1	112
GCA_013167615.1_GCA_013167615.1_ASM1316761v1_genomic_hits	stx2	100.0	1.0	CP038351.1	83
GCA_013167615.1_GCA_013167615.1_ASM1316761v1_genomic_hits	ureD	100.0	1.0	CP038351.1	188
GCA_013167635.1_GCA_013167635.1_ASM1316763v1_genomic_hits	Z2098	100.0	1.0	CP038353.1	200
GCA_013167635.1_GCA_013167635.1_ASM1316763v1_genomic_hits	eae	100.0	1.0	CP038353.1	91
GCA_013167635.1_GCA_013167635.1_ASM1316763v1_genomic_hits	espK	100.0	1.0	CP038353.1	176
GCA_013167635.1_GCA_013167635.1_ASM1316763v1_genomic_hits	espN	100.0	1.0	CP038353.1	181
GCA_013167635.1_GCA_013167635.1_ASM1316763v1_genomic_hits	espV	100.0	1.0	CP038353.1	178
GCA_013167635.1_GCA_013167635.1_ASM1316763v1_genomic_hits	stx2	100.0	1.0	CP038353.1	83
GCA_013167635.1_GCA_013167635.1_ASM1316763v1_genomic_hits	ureD	100.0	1.0	CP038353.1	188
GCA_013167655.1_GCA_013167655.1_ASM1316765v1_genomic_hits	Z2098	100.0	1.0	CP038355.1	200
GCA_013167655.1_GCA_013167655.1_ASM1316765v1_genomic_hits	eae	100.0	1.0	CP038355.1	91
GCA_013167655.1_GCA_013167655.1_ASM1316765v1_genomic_hits	espK	100.0	1.0	CP038355.1	176
GCA_013167655.1_GCA_013167655.1_ASM1316765v1_genomic_hits	espN	100.0	1.0	CP038355.1	181
GCA_013167655.1_GCA_013167655.1_ASM1316765v1_genomic_hits	espV	100.0	1.0	CP038355.1	178
GCA_013167655.1_GCA_013167655.1_ASM1316765v1_genomic_hits	stx2	100.0	1.0	CP038355.1	83
GCA_013167655.1_GCA_013167655.1_ASM1316765v1_genomic_hits	ureD	100.0	1.0	CP038355.1	188
GCA_013167675.1_GCA_013167675.1_ASM1316767v1_genomic_hits	Z2098	100.0	1.0	CP038357.1	200
GCA_013167675.1_GCA_013167675.1_ASM1316767v1_genomic_hits	eae	100.0	1.0	CP038357.1	91
GCA_013167675.1_GCA_013167675.1_ASM1316767v1_genomic_hits	espK	100.0	1.0	CP038357.1	176
GCA_013167675.1_GCA_013167675.1_ASM1316767v1_genomic_hits	espN	100.0	1.0	CP038357.1	181
GCA_013167675.1_GCA_013167675.1_ASM1316767v1_genomic_hits	espV	100.0	1.0	CP038357.1	178
GCA_013167675.1_GCA_013167675.1_ASM1316767v1_genomic_hits	stx1	100.0	1.0	CP038357.1	112
GCA_013167675.1_GCA_013167675.1_ASM1316767v1_genomic_hits	stx2	100.0	1.0	CP038357.1	83
GCA_013167675.1_GCA_013167675.1_ASM1316767v1_genomic_hits	ureD	100.0	1.0	CP038357.1	188
GCA_013167695.1_GCA_013167695.1_ASM1316769v1_genomic_hits	Z2098	100.0	1.0	CP038360.1	200
GCA_013167695.1_GCA_013167695.1_ASM1316769v1_genomic_hits	eae	100.0	1.0	CP038360.1	91
GCA_013167695.1_GCA_013167695.1_ASM1316769v1_genomic_hits	espK	100.0	1.0	CP038360.1	176
GCA_013167695.1_GCA_013167695.1_ASM1316769v1_genomic_hits	espN	100.0	1.0	CP038360.1	181
GCA_013167695.1_GCA_013167695.1_ASM1316769v1_genomic_hits	espV	100.0	1.0	CP038360.1	178
GCA_013167695.1_GCA_013167695.1_ASM1316769v1_genomic_hits	stx2	100.0	1.0	CP038360.1	83
GCA_013167695.1_GCA_013167695.1_ASM1316769v1_genomic_hits	ureD	100.0	1.0	CP038360.1	188
GCA_013167715.1_GCA_013167715.1_ASM1316771v1_genomic_hits	Z2098	100.0	1.0	CP038363.1	200
GCA_013167715.1_GCA_013167715.1_ASM1316771v1_genomic_hits	eae	100.0	1.0	CP038363.1	91
GCA_013167715.1_GCA_013167715.1_ASM1316771v1_genomic_hits	espK	100.0	1.0	CP038363.1	176
GCA_013167715.1_GCA_013167715.1_ASM1316771v1_genomic_hits	espN	100.0	1.0	CP038363.1	181
GCA_013167715.1_GCA_013167715.1_ASM1316771v1_genomic_hits	espV	100.0	1.0	CP038363.1	178
GCA_013167715.1_GCA_013167715.1_ASM1316771v1_genomic_hits	stx1	100.0	1.0	CP038363.1	112
GCA_013167715.1_GCA_013167715.1_ASM1316771v1_genomic_hits	stx2	100.0	1.0	CP038363.1	83
GCA_013167715.1_GCA_013167715.1_ASM1316771v1_genomic_hits	ureD	100.0	1.0	CP038363.1	188
GCA_013167735.1_GCA_013167735.1_ASM1316773v1_genomic_hits	Z2098	100.0	1.0	CP038366.1	200
GCA_013167735.1_GCA_013167735.1_ASM1316773v1_genomic_hits	eae	100.0	1.0	CP038366.1	91
GCA_013167735.1_GCA_013167735.1_ASM1316773v1_genomic_hits	espK	100.0	1.0	CP038366.1	176
GCA_013167735.1_GCA_013167735.1_ASM1316773v1_genomic_hits	espN	100.0	1.0	CP038366.1	181
GCA_013167735.1_GCA_013167735.1_ASM1316773v1_genomic_hits	espV	100.0	1.0	CP038366.1	178
GCA_013167735.1_GCA_013167735.1_ASM1316773v1_genomic_hits	stx2	100.0	1.0	CP038366.1	83
GCA_013167735.1_GCA_013167735.1_ASM1316773v1_genomic_hits	ureD	100.0	1.0	CP038366.1	188
GCA_013167755.1_GCA_013167755.1_ASM1316775v1_genomic_hits	Z2098	100.0	1.0	CP038369.1	200
GCA_013167755.1_GCA_013167755.1_ASM1316775v1_genomic_hits	eae	100.0	1.0	CP038369.1	91
GCA_013167755.1_GCA_013167755.1_ASM1316775v1_genomic_hits	espK	100.0	1.0	CP038369.1	176
GCA_013167755.1_GCA_013167755.1_ASM1316775v1_genomic_hits	espN	100.0	1.0	CP038369.1	181
GCA_013167755.1_GCA_013167755.1_ASM1316775v1_genomic_hits	espV	100.0	1.0	CP038369.1	178
GCA_013167755.1_GCA_013167755.1_ASM1316775v1_genomic_hits	stx1	100.0	1.0	CP038369.1	112
GCA_013167755.1_GCA_013167755.1_ASM1316775v1_genomic_hits	stx2	100.0	1.0	CP038369.1	83
GCA_013167755.1_GCA_013167755.1_ASM1316775v1_genomic_hits	ureD	100.0	1.0	CP038369.1	188
GCA_013167775.1_GCA_013167775.1_ASM1316777v1_genomic_hits	eae	100.0	1.0	CP038372.1	91
GCA_013167775.1_GCA_013167775.1_ASM1316777v1_genomic_hits	espK	100.0	1.0	CP038372.1	176
GCA_013167775.1_GCA_013167775.1_ASM1316777v1_genomic_hits	espN	100.0	1.0	CP038372.1	181
GCA_013167775.1_GCA_013167775.1_ASM1316777v1_genomic_hits	espV	100.0	1.0	CP038372.1	178
GCA_013167775.1_GCA_013167775.1_ASM1316777v1_genomic_hits	stx1	100.0	1.0	CP038372.1	112
GCA_013167775.1_GCA_013167775.1_ASM1316777v1_genomic_hits	stx2	100.0	1.0	CP038372.1	83
GCA_013167775.1_GCA_013167775.1_ASM1316777v1_genomic_hits	ureD	100.0	1.0	CP038372.1	188
GCA_013167795.1_GCA_013167795.1_ASM1316779v1_genomic_hits	Z2098	100.0	1.0	CP038374.1	200
GCA_013167795.1_GCA_013167795.1_ASM1316779v1_genomic_hits	eae	100.0	1.0	CP038374.1	91
GCA_013167795.1_GCA_013167795.1_ASM1316779v1_genomic_hits	espK	100.0	1.0	CP038374.1	176
GCA_013167795.1_GCA_013167795.1_ASM1316779v1_genomic_hits	espN	100.0	1.0	CP038374.1	181
GCA_013167795.1_GCA_013167795.1_ASM1316779v1_genomic_hits	espV	100.0	1.0	CP038374.1	178
GCA_013167795.1_GCA_013167795.1_ASM1316779v1_genomic_hits	stx2	100.0	1.0	CP038374.1	83
GCA_013167795.1_GCA_013167795.1_ASM1316779v1_genomic_hits	ureD	100.0	1.0	CP038374.1	188
GCA_013167815.1_GCA_013167815.1_ASM1316781v1_genomic_hits	Z2098	100.0	1.0	CP038376.1	200
GCA_013167815.1_GCA_013167815.1_ASM1316781v1_genomic_hits	eae	100.0	1.0	CP038376.1	91
GCA_013167815.1_GCA_013167815.1_ASM1316781v1_genomic_hits	espK	100.0	1.0	CP038376.1	176
GCA_013167815.1_GCA_013167815.1_ASM1316781v1_genomic_hits	espN	100.0	1.0	CP038376.1	181
GCA_013167815.1_GCA_013167815.1_ASM1316781v1_genomic_hits	espV	100.0	1.0	CP038376.1	178
GCA_013167815.1_GCA_013167815.1_ASM1316781v1_genomic_hits	stx2	100.0	1.0	CP038376.1	83
GCA_013167815.1_GCA_013167815.1_ASM1316781v1_genomic_hits	ureD	100.0	1.0	CP038376.1	188
GCA_013167875.1_GCA_013167875.1_ASM1316787v1_genomic_hits	eae	100.0	1.0	CP038380.1	91
GCA_013167875.1_GCA_013167875.1_ASM1316787v1_genomic_hits	espK	100.0	1.0	CP038380.1	176
GCA_013167875.1_GCA_013167875.1_ASM1316787v1_genomic_hits	espN	100.0	1.0	CP038380.1	181
GCA_013167875.1_GCA_013167875.1_ASM1316787v1_genomic_hits	espV	100.0	1.0	CP038380.1	178
GCA_013167875.1_GCA_013167875.1_ASM1316787v1_genomic_hits	stx2	100.0	1.0	CP038380.1	83
GCA_013167875.1_GCA_013167875.1_ASM1316787v1_genomic_hits	ureD	100.0	1.0	CP038380.1	188
GCA_013167935.1_GCA_013167935.1_ASM1316793v1_genomic_hits	eae	100.0	1.0	CP038383.1	91
GCA_013167935.1_GCA_013167935.1_ASM1316793v1_genomic_hits	espK	100.0	1.0	CP038383.1	176
GCA_013167935.1_GCA_013167935.1_ASM1316793v1_genomic_hits	espN	100.0	1.0	CP038383.1	181
GCA_013167975.1_GCA_013167975.1_ASM1316797v1_genomic_hits	eae	100.0	1.0	CP038386.1	91
GCA_013167995.1_GCA_013167995.1_ASM1316799v1_genomic_hits	eae	100.0	1.0	CP038389.1	91
GCA_013168015.1_GCA_013168015.1_ASM1316801v1_genomic_hits	eae	100.0	1.0	CP038394.1	91
GCA_013168035.1_GCA_013168035.1_ASM1316803v1_genomic_hits	Z2098	100.0	1.0	CP038398.1	200
GCA_013168035.1_GCA_013168035.1_ASM1316803v1_genomic_hits	eae	100.0	1.0	CP038398.1	91
GCA_013168035.1_GCA_013168035.1_ASM1316803v1_genomic_hits	espK	100.0	1.0	CP038398.1	176
GCA_013168035.1_GCA_013168035.1_ASM1316803v1_genomic_hits	espN	100.0	1.0	CP038398.1	181
GCA_013168035.1_GCA_013168035.1_ASM1316803v1_genomic_hits	espV	100.0	1.0	CP038398.1	178
GCA_013168035.1_GCA_013168035.1_ASM1316803v1_genomic_hits	stx1	100.0	1.0	CP038398.1	112
GCA_013168035.1_GCA_013168035.1_ASM1316803v1_genomic_hits	ureD	100.0	1.0	CP038398.1	188
GCA_013168055.1_GCA_013168055.1_ASM1316805v1_genomic_hits	Z2098	100.0	1.0	CP038402.1	200
GCA_013168055.1_GCA_013168055.1_ASM1316805v1_genomic_hits	eae	100.0	1.0	CP038402.1	91
GCA_013168055.1_GCA_013168055.1_ASM1316805v1_genomic_hits	espK	100.0	1.0	CP038402.1	176
GCA_013168055.1_GCA_013168055.1_ASM1316805v1_genomic_hits	espN	100.0	1.0	CP038402.1	181
GCA_013168055.1_GCA_013168055.1_ASM1316805v1_genomic_hits	espV	100.0	1.0	CP038402.1	178
GCA_013168055.1_GCA_013168055.1_ASM1316805v1_genomic_hits	stx1	100.0	1.0	CP038402.1	112
GCA_013168055.1_GCA_013168055.1_ASM1316805v1_genomic_hits	stx2	100.0	1.0	CP038402.1	83
GCA_013168055.1_GCA_013168055.1_ASM1316805v1_genomic_hits	ureD	100.0	1.0	CP038402.1	188
GCA_013168075.1_GCA_013168075.1_ASM1316807v1_genomic_hits	Z2098	100.0	1.0	CP038405.1	200
GCA_013168075.1_GCA_013168075.1_ASM1316807v1_genomic_hits	eae	100.0	1.0	CP038405.1	91
GCA_013168075.1_GCA_013168075.1_ASM1316807v1_genomic_hits	espK	100.0	1.0	CP038405.1	176
GCA_013168075.1_GCA_013168075.1_ASM1316807v1_genomic_hits	espN	100.0	1.0	CP038405.1	181
GCA_013168075.1_GCA_013168075.1_ASM1316807v1_genomic_hits	espV	100.0	1.0	CP038405.1	178
GCA_013168075.1_GCA_013168075.1_ASM1316807v1_genomic_hits	stx1	100.0	1.0	CP038405.1	112
GCA_013168075.1_GCA_013168075.1_ASM1316807v1_genomic_hits	stx2	100.0	1.0	CP038405.1	83
GCA_013168075.1_GCA_013168075.1_ASM1316807v1_genomic_hits	ureD	100.0	1.0	CP038405.1	188
GCA_013168095.1_GCA_013168095.1_ASM1316809v1_genomic_hits	Z2098	100.0	1.0	CP038408.1	200
GCA_013168095.1_GCA_013168095.1_ASM1316809v1_genomic_hits	eae	100.0	1.0	CP038408.1	91
GCA_013168095.1_GCA_013168095.1_ASM1316809v1_genomic_hits	espK	100.0	1.0	CP038408.1	176
GCA_013168095.1_GCA_013168095.1_ASM1316809v1_genomic_hits	espN	100.0	1.0	CP038408.1	181
GCA_013168095.1_GCA_013168095.1_ASM1316809v1_genomic_hits	espV	100.0	1.0	CP038408.1	178
GCA_013168095.1_GCA_013168095.1_ASM1316809v1_genomic_hits	stx2	100.0	1.0	CP038408.1	83
GCA_013168095.1_GCA_013168095.1_ASM1316809v1_genomic_hits	ureD	100.0	1.0	CP038408.1	188
GCA_013168115.1_GCA_013168115.1_ASM1316811v1_genomic_hits	Z2098	100.0	1.0	CP038412.1	200
GCA_013168115.1_GCA_013168115.1_ASM1316811v1_genomic_hits	eae	100.0	1.0	CP038412.1	91
GCA_013168115.1_GCA_013168115.1_ASM1316811v1_genomic_hits	espK	100.0	1.0	CP038412.1	176
GCA_013168115.1_GCA_013168115.1_ASM1316811v1_genomic_hits	espN	100.0	1.0	CP038412.1	181
GCA_013168115.1_GCA_013168115.1_ASM1316811v1_genomic_hits	espV	100.0	1.0	CP038412.1	178
GCA_013168115.1_GCA_013168115.1_ASM1316811v1_genomic_hits	stx2	100.0	1.0	CP038412.1	83
GCA_013168135.1_GCA_013168135.1_ASM1316813v1_genomic_hits	Z2098	100.0	1.0	CP038414.1	200
GCA_013168135.1_GCA_013168135.1_ASM1316813v1_genomic_hits	eae	100.0	1.0	CP038414.1	91
GCA_013168135.1_GCA_013168135.1_ASM1316813v1_genomic_hits	espK	100.0	1.0	CP038414.1	176
GCA_013168135.1_GCA_013168135.1_ASM1316813v1_genomic_hits	espN	100.0	1.0	CP038414.1	181
GCA_013168135.1_GCA_013168135.1_ASM1316813v1_genomic_hits	espV	100.0	1.0	CP038414.1	178
GCA_013168135.1_GCA_013168135.1_ASM1316813v1_genomic_hits	stx2	100.0	1.0	CP038414.1	83
GCA_013168135.1_GCA_013168135.1_ASM1316813v1_genomic_hits	ureD	100.0	1.0	CP038414.1	188
GCA_013168155.1_GCA_013168155.1_ASM1316815v1_genomic_hits	Z2098	100.0	1.0	CP038416.1	200
GCA_013168155.1_GCA_013168155.1_ASM1316815v1_genomic_hits	eae	100.0	1.0	CP038416.1	91
GCA_013168155.1_GCA_013168155.1_ASM1316815v1_genomic_hits	espK	100.0	1.0	CP038416.1	176
GCA_013168155.1_GCA_013168155.1_ASM1316815v1_genomic_hits	espN	100.0	1.0	CP038416.1	181
GCA_013168155.1_GCA_013168155.1_ASM1316815v1_genomic_hits	espV	100.0	1.0	CP038416.1	178
GCA_013168155.1_GCA_013168155.1_ASM1316815v1_genomic_hits	stx2	100.0	1.0	CP038416.1	83
GCA_013168155.1_GCA_013168155.1_ASM1316815v1_genomic_hits	ureD	100.0	1.0	CP038416.1	188
GCA_013168175.1_GCA_013168175.1_ASM1316817v1_genomic_hits	Z2098	100.0	1.0	CP038419.1	200
GCA_013168175.1_GCA_013168175.1_ASM1316817v1_genomic_hits	eae	100.0	1.0	CP038419.1	91
GCA_013168175.1_GCA_013168175.1_ASM1316817v1_genomic_hits	espK	100.0	1.0	CP038419.1	176
GCA_013168175.1_GCA_013168175.1_ASM1316817v1_genomic_hits	espN	100.0	1.0	CP038419.1	181
GCA_013168175.1_GCA_013168175.1_ASM1316817v1_genomic_hits	espV	100.0	1.0	CP038419.1	178
GCA_013168175.1_GCA_013168175.1_ASM1316817v1_genomic_hits	stx1	100.0	1.0	CP038419.1	112
GCA_013168175.1_GCA_013168175.1_ASM1316817v1_genomic_hits	stx2	100.0	1.0	CP038419.1	83
GCA_013168175.1_GCA_013168175.1_ASM1316817v1_genomic_hits	ureD	100.0	1.0	CP038419.1	188
GCA_013168195.1_GCA_013168195.1_ASM1316819v1_genomic_hits	Z2098	100.0	1.0	CP038421.1	200
GCA_013168195.1_GCA_013168195.1_ASM1316819v1_genomic_hits	eae	100.0	1.0	CP038421.1	91
GCA_013168195.1_GCA_013168195.1_ASM1316819v1_genomic_hits	espK	100.0	1.0	CP038421.1	176
GCA_013168195.1_GCA_013168195.1_ASM1316819v1_genomic_hits	espN	100.0	1.0	CP038421.1	181
GCA_013168195.1_GCA_013168195.1_ASM1316819v1_genomic_hits	espV	100.0	1.0	CP038421.1	178
GCA_013168195.1_GCA_013168195.1_ASM1316819v1_genomic_hits	stx1	100.0	1.0	CP038421.1	112
GCA_013168195.1_GCA_013168195.1_ASM1316819v1_genomic_hits	stx2	100.0	1.0	CP038421.1	83
GCA_013168195.1_GCA_013168195.1_ASM1316819v1_genomic_hits	ureD	100.0	1.0	CP038421.1	188
GCA_013168215.1_GCA_013168215.1_ASM1316821v1_genomic_hits	Z2098	100.0	1.0	CP038423.1	200
GCA_013168215.1_GCA_013168215.1_ASM1316821v1_genomic_hits	eae	100.0	1.0	CP038423.1	91
GCA_013168215.1_GCA_013168215.1_ASM1316821v1_genomic_hits	espK	100.0	1.0	CP038423.1	176
GCA_013168215.1_GCA_013168215.1_ASM1316821v1_genomic_hits	espN	100.0	1.0	CP038423.1	181
GCA_013168215.1_GCA_013168215.1_ASM1316821v1_genomic_hits	espV	100.0	1.0	CP038423.1	178
GCA_013168215.1_GCA_013168215.1_ASM1316821v1_genomic_hits	stx2	100.0	1.0	CP038423.1	83
GCA_013168215.1_GCA_013168215.1_ASM1316821v1_genomic_hits	ureD	100.0	1.0	CP038423.1	188
GCA_013168235.1_GCA_013168235.1_ASM1316823v1_genomic_hits	Z2098	100.0	1.0	CP038425.1	200
GCA_013168235.1_GCA_013168235.1_ASM1316823v1_genomic_hits	eae	100.0	1.0	CP038425.1	91
GCA_013168235.1_GCA_013168235.1_ASM1316823v1_genomic_hits	espK	100.0	1.0	CP038425.1	176
GCA_013168235.1_GCA_013168235.1_ASM1316823v1_genomic_hits	espN	100.0	1.0	CP038425.1	181
GCA_013168235.1_GCA_013168235.1_ASM1316823v1_genomic_hits	espV	100.0	1.0	CP038425.1	178
GCA_013168235.1_GCA_013168235.1_ASM1316823v1_genomic_hits	stx1	100.0	1.0	CP038425.1	112
GCA_013168235.1_GCA_013168235.1_ASM1316823v1_genomic_hits	stx2	100.0	1.0	CP038425.1	83
GCA_013168235.1_GCA_013168235.1_ASM1316823v1_genomic_hits	ureD	100.0	1.0	CP038425.1	188
GCA_013168255.1_GCA_013168255.1_ASM1316825v1_genomic_hits	Z2098	100.0	1.0	CP038428.1	200
GCA_013168255.1_GCA_013168255.1_ASM1316825v1_genomic_hits	eae	100.0	1.0	CP038428.1	91
GCA_013168255.1_GCA_013168255.1_ASM1316825v1_genomic_hits	espK	100.0	1.0	CP038428.1	176
GCA_013168255.1_GCA_013168255.1_ASM1316825v1_genomic_hits	espN	100.0	1.0	CP038428.1	181
GCA_013168255.1_GCA_013168255.1_ASM1316825v1_genomic_hits	espV	100.0	1.0	CP038428.1	178
GCA_013168255.1_GCA_013168255.1_ASM1316825v1_genomic_hits	stx1	100.0	1.0	CP038428.1	112
GCA_013168255.1_GCA_013168255.1_ASM1316825v1_genomic_hits	stx2	100.0	1.0	CP038428.1	83
GCA_013168255.1_GCA_013168255.1_ASM1316825v1_genomic_hits	ureD	100.0	1.0	CP038428.1	188
GCA_013201255.1_GCA_013201255.1_ASM1320125v1_genomic_hits	subA	99.32	1.0	CP053731.1	148
GCA_013315715.1_GCA_013315715.1_ASM1331571v1_genomic_hits	subA	99.32	1.0	CP054363.1	148
GCA_013315715.1_GCA_013315715.1_ASM1331571v1_genomic_hits	ureD	96.28	1.0	CP054363.1	188
GCA_013315995.1_GCA_013315995.1_ASM1331599v1_genomic_hits	ureD	100.0	1.0	CP053284.1	188
GCA_013342905.2_GCA_013342905.2_ASM1334290v2_genomic_hits	stx2	97.59	1.0	CP113092.1	83
GCA_013343595.1_GCA_013343595.1_ASM1334359v1_genomic_hits	Z2098	100.0	1.0	CP039834.1	200
GCA_013343595.1_GCA_013343595.1_ASM1334359v1_genomic_hits	eae	100.0	1.0	CP039834.1	91
GCA_013343595.1_GCA_013343595.1_ASM1334359v1_genomic_hits	espK	100.0	1.0	CP039834.1	176
GCA_013343595.1_GCA_013343595.1_ASM1334359v1_genomic_hits	espN	100.0	1.0	CP039834.1	181
GCA_013343595.1_GCA_013343595.1_ASM1334359v1_genomic_hits	espV	100.0	1.0	CP039834.1	178
GCA_013343595.1_GCA_013343595.1_ASM1334359v1_genomic_hits	stx2	100.0	1.0	CP039834.1	83
GCA_013343595.1_GCA_013343595.1_ASM1334359v1_genomic_hits	ureD	100.0	1.0	CP039834.1	188
GCA_013343615.1_GCA_013343615.1_ASM1334361v1_genomic_hits	eae	100.0	1.0	CP039837.1	91
GCA_013343615.1_GCA_013343615.1_ASM1334361v1_genomic_hits	espK	100.0	1.0	CP039837.1	176
GCA_013343615.1_GCA_013343615.1_ASM1334361v1_genomic_hits	espN	100.0	1.0	CP039837.1	181
GCA_013343615.1_GCA_013343615.1_ASM1334361v1_genomic_hits	espV	98.88	1.006	CP039837.1	179
GCA_013343615.1_GCA_013343615.1_ASM1334361v1_genomic_hits	stx2	100.0	1.0	CP039837.1	83
GCA_013343635.1_GCA_013343635.1_ASM1334363v1_genomic_hits	Z2098	100.0	1.0	CP040107.1	200
GCA_013343635.1_GCA_013343635.1_ASM1334363v1_genomic_hits	eae	100.0	1.0	CP040107.1	91
GCA_013343635.1_GCA_013343635.1_ASM1334363v1_genomic_hits	espK	100.0	1.0	CP040107.1	176
GCA_013343635.1_GCA_013343635.1_ASM1334363v1_genomic_hits	espN	100.0	1.0	CP040107.1	181
GCA_013343635.1_GCA_013343635.1_ASM1334363v1_genomic_hits	espV	100.0	1.0	CP040107.1	178
GCA_013343635.1_GCA_013343635.1_ASM1334363v1_genomic_hits	stx2	100.0	1.0	CP040107.1	83
GCA_013343635.1_GCA_013343635.1_ASM1334363v1_genomic_hits	ureD	100.0	1.0	CP040107.1	188
GCA_013357365.1_GCA_013357365.1_ASM1335736v1_genomic_hits	Z2098	100.0	1.0	CP050498.1	200
GCA_013357365.1_GCA_013357365.1_ASM1335736v1_genomic_hits	eae	100.0	1.0	CP050498.1	91
GCA_013357365.1_GCA_013357365.1_ASM1335736v1_genomic_hits	espN	100.0	1.0	CP050498.1	181
GCA_013357365.1_GCA_013357365.1_ASM1335736v1_genomic_hits	espV	98.31	1.0	CP050498.1	178
GCA_013357365.1_GCA_013357365.1_ASM1335736v1_genomic_hits	stx1	100.0	1.0	CP050498.1	112
GCA_013357365.1_GCA_013357365.1_ASM1335736v1_genomic_hits	ureD	100.0	1.0	CP050498.1	188
GCA_013602835.1_GCA_013602835.1_ASM1360283v1_genomic_hits	subA	100.0	1.0	CP055724.1	148
GCA_013729295.1_GCA_013729295.1_ASM1372929v1_genomic_hits	eae	100.0	1.0	CP056278.1	91
GCA_013740395.1_GCA_013740395.1_ASM1374039v1_genomic_hits	ureD	100.0	1.0	CP056446.1	188
GCA_013741855.1_GCA_013741855.1_ASM1374185v1_genomic_hits	aggR	100.0	1.0	CP056609.1	107
